,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
208570,POL,Europe,Poland,2021-12-03,3624478.0,26965.0,23190.286,85133.0,470.0,359.286,90936.721,676.541,581.835,2135.953,11.792,9.014,1.06,,,22035.0,552.849,,,,,,,,,94334.0,2.463,0.2459,4.1,tests performed,42488461.0,20938216.0,20500035.0,3492653.0,261695.0,161245.0,106.6,52.53,51.43,8.76,4046.0,23840.0,0.06,42.54,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208571,POL,Europe,Poland,2021-12-04,3650054.0,25576.0,23103.714,85635.0,502.0,377.0,91578.413,641.692,579.663,2148.548,12.595,9.459,1.06,,,22350.0,560.753,,,,,,,,,94291.0,2.461,0.2451,4.1,tests performed,42672883.0,20968528.0,20521241.0,3637272.0,184422.0,162356.0,107.06,52.61,51.49,9.13,4073.0,23042.0,0.058,42.53,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208572,POL,Europe,Poland,2021-12-05,3672443.0,22389.0,23362.714,85680.0,45.0,376.143,92140.144,561.731,586.161,2149.677,1.129,9.437,1.05,,,22264.0,558.595,,,,,,,,,94248.0,2.46,0.248,4.0,tests performed,42714925.0,20976105.0,20526976.0,3669978.0,42042.0,163843.0,107.17,52.63,51.5,9.21,4111.0,23085.0,0.058,42.53,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,137384.11,16.92,65.99,3586.329
208573,POL,Europe,Poland,2021-12-06,3685693.0,13250.0,23382.0,85705.0,25.0,377.143,92472.582,332.437,586.645,2150.305,0.627,9.462,1.03,,,22778.0,571.491,,,,,,,,,94205.0,2.459,0.2483,4.0,tests performed,43054863.0,21022140.0,20562999.0,3943683.0,339938.0,197068.0,108.02,52.74,51.59,9.89,4944.0,27449.0,0.069,42.53,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208574,POL,Europe,Poland,2021-12-07,3705059.0,19366.0,23423.714,86209.0,504.0,374.0,92958.467,485.885,587.692,2162.95,12.645,9.384,1.01,,,23604.0,592.215,,,,,,,,,94162.0,2.458,0.2488,4.0,tests performed,,,,,,205064.0,,,,,5145.0,28360.0,0.071,42.53,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208575,POL,Europe,Poland,2021-12-08,3733601.0,28542.0,23349.143,86801.0,592.0,377.143,93674.574,716.108,585.821,2177.803,14.853,9.462,1.0,,,23453.0,588.427,,,,,,,,,94119.0,2.457,0.2481,4.0,tests performed,43524495.0,21081218.0,20608833.0,4324918.0,,213061.0,109.2,52.89,51.71,10.85,5346.0,29272.0,0.073,42.53,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208576,POL,Europe,Poland,2021-12-09,3761059.0,27458.0,23363.714,87363.0,562.0,385.714,94363.485,688.91,586.186,2191.903,14.1,9.677,0.98,,,23433.0,587.925,,,,,26182848.0,,683.487,,94076.0,2.456,0.2484,4.0,tests performed,,,,,,220462.0,,,,,5531.0,30131.0,0.076,42.53,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208577,POL,Europe,Poland,2021-12-10,3786050.0,24991.0,23081.714,87934.0,571.0,400.143,94990.499,627.014,579.111,2206.229,14.326,10.039,0.97,,,23706.0,594.774,,,,,,,,,93678.0,2.445,0.2464,4.1,tests performed,44015507.0,21143897.0,20663982.0,4714227.0,,218149.0,110.43,53.05,51.85,11.83,5473.0,29383.0,0.074,42.52,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208578,POL,Europe,Poland,2021-12-11,3809814.0,23764.0,22822.857,88420.0,486.0,397.857,95586.728,596.229,572.616,2218.423,12.194,9.982,0.96,,,23755.0,596.004,,,,,,,,,93280.0,2.435,0.2447,4.1,tests performed,44200031.0,21171467.0,20685210.0,4858716.0,184524.0,218164.0,110.9,53.12,51.9,12.19,5474.0,28991.0,0.073,42.52,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208579,POL,Europe,Poland,2021-12-12,3829266.0,19452.0,22403.286,88485.0,65.0,400.714,96074.771,488.043,562.09,2220.054,1.631,10.054,0.95,,,23644.0,593.219,,,,,,,,,92883.0,2.425,0.2412,4.1,tests performed,44239198.0,21177713.0,20689638.0,4889245.0,39167.0,217753.0,110.99,53.13,51.91,12.27,5463.0,28801.0,0.072,42.52,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,142896.7,17.42,66.64,3730.2322
208580,POL,Europe,Poland,2021-12-13,3840645.0,11379.0,22136.0,88514.0,29.0,401.286,96360.266,285.495,555.383,2220.781,0.728,10.068,0.93,,,24051.0,603.43,,,,,,,,,92485.0,2.414,0.2394,4.2,tests performed,44404322.0,21196780.0,20707123.0,5023195.0,165124.0,192780.0,111.41,53.18,51.95,12.6,4837.0,24949.0,0.063,42.52,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208581,POL,Europe,Poland,2021-12-14,3858105.0,17460.0,21863.714,89051.0,537.0,406.0,96798.331,438.065,548.552,2234.254,13.473,10.186,0.91,,,24542.0,615.749,,,,,,,,,92088.0,2.404,0.2374,4.2,tests performed,44616673.0,21222136.0,20730782.0,5194036.0,212351.0,189571.0,111.94,53.25,52.01,13.03,4756.0,24351.0,0.061,42.52,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208582,POL,Europe,Poland,2021-12-15,3882371.0,24266.0,21252.857,89720.0,669.0,417.0,97407.155,608.824,533.226,2251.039,16.785,10.462,0.88,,,24275.0,609.05,,,,,,,,,91690.0,2.394,0.2318,4.3,tests performed,44848389.0,21247906.0,20756179.0,5380702.0,231716.0,189128.0,112.52,53.31,52.08,13.5,4745.0,23813.0,0.06,48.15,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208583,POL,Europe,Poland,2021-12-16,3904468.0,22097.0,20487.0,90312.0,592.0,421.286,97961.56,554.405,514.011,2265.892,14.853,10.57,0.87,,,23963.0,601.222,,,,,26821895.0,,700.169,,91292.0,2.383,0.2244,4.5,tests performed,45081352.0,21285199.0,20780909.0,5556622.0,232963.0,187336.0,113.11,53.4,52.14,13.94,4700.0,24663.0,0.062,48.15,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208584,POL,Europe,Poland,2021-12-17,3924495.0,20027.0,19777.857,90878.0,566.0,420.571,98464.029,502.47,496.219,2280.093,14.201,10.552,0.86,,,23795.0,597.007,,,,,,,,,88871.0,2.32,0.2225,4.5,tests performed,45334408.0,21331952.0,20814451.0,5737171.0,253056.0,188414.0,113.74,53.52,52.22,14.39,4727.0,26865.0,0.067,48.15,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208585,POL,Europe,Poland,2021-12-18,3943892.0,19397.0,19154.0,91421.0,543.0,428.714,98950.693,486.663,480.566,2293.717,13.624,10.756,0.86,,,23641.0,593.143,,,,,,,,,86449.0,2.257,0.2215,4.5,tests performed,45511239.0,21378003.0,20835654.0,5852573.0,176831.0,187315.0,114.19,53.64,52.28,14.68,4700.0,29505.0,0.074,48.15,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208586,POL,Europe,Poland,2021-12-19,3959868.0,15976.0,18657.429,91491.0,70.0,429.429,99351.524,400.832,468.108,2295.473,1.756,10.774,0.86,,,23219.0,582.556,,,,,,,,,84028.0,2.194,0.222,4.5,tests performed,45552262.0,21387771.0,20841341.0,5880648.0,41023.0,187581.0,114.29,53.66,52.29,14.75,4706.0,30008.0,0.075,48.15,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,148489.9,17.92,67.9,3876.2393
208587,POL,Europe,Poland,2021-12-20,3969477.0,9609.0,18404.571,91520.0,29.0,429.429,99592.61,241.086,461.763,2296.201,0.728,10.774,0.83,,,23612.0,592.416,,,,,,,,,81606.0,2.13,0.2255,4.4,tests performed,45724991.0,21424563.0,20861652.0,6001613.0,172729.0,188667.0,114.72,53.75,52.34,15.06,4734.0,32540.0,0.082,51.85,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208588,POL,Europe,Poland,2021-12-21,3983283.0,13806.0,17882.571,92058.0,538.0,429.571,99938.997,346.387,448.667,2309.699,13.498,10.778,0.8,,,23858.0,598.588,,,,,,,,,79185.0,2.067,0.2258,4.4,tests performed,45878657.0,21458498.0,20880086.0,6107595.0,153666.0,180283.0,115.11,53.84,52.39,15.32,4523.0,33766.0,0.085,51.85,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208589,POL,Europe,Poland,2021-12-22,4001304.0,18021.0,16990.429,92833.0,775.0,444.714,100391.137,452.14,426.283,2329.143,19.444,11.158,0.77,,,,,,,,,,,,,76763.0,2.004,0.2213,4.5,tests performed,46054360.0,21497412.0,20904529.0,6224720.0,175703.0,172282.0,115.55,53.94,52.45,15.62,4322.0,35644.0,0.089,51.85,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208590,POL,Europe,Poland,2021-12-23,4018460.0,17156.0,16284.571,93449.0,616.0,448.143,100821.574,430.437,408.573,2344.598,15.455,11.244,0.75,,,,,,,,,27342289.0,,713.754,,74342.0,1.941,0.219,4.6,tests performed,46146622.0,21520176.0,20920358.0,6282067.0,92262.0,152181.0,115.78,53.99,52.49,15.76,3818.0,33568.0,0.084,51.85,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208591,POL,Europe,Poland,2021-12-24,4033852.0,15392.0,15622.429,94045.0,596.0,452.429,101207.753,386.179,391.961,2359.552,14.953,11.351,0.74,,,,,,,,,,,,,75232.0,1.964,0.2076,4.8,tests performed,46155930.0,,20922391.0,6288143.0,9308.0,117360.0,115.8,,52.49,15.78,2945.0,26958.0,0.068,51.85,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208592,POL,Europe,Poland,2021-12-25,4044640.0,10788.0,14392.571,94314.0,269.0,413.286,101478.42,270.667,361.104,2366.301,6.749,10.369,0.73,,,20916.0,524.774,,,,,,,,,76122.0,1.987,0.189,5.3,tests performed,46157174.0,,20922571.0,6288858.0,1244.0,92276.0,115.81,,52.49,15.78,2315.0,20448.0,0.051,51.85,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208593,POL,Europe,Poland,2021-12-26,4050892.0,6252.0,13003.429,94330.0,16.0,405.571,101635.28,156.86,326.251,2366.702,0.401,10.176,0.74,,,20838.0,522.817,,,,,,,,,77013.0,2.01,0.1688,5.9,tests performed,46158012.0,21521616.0,20922822.0,6290367.0,838.0,86536.0,115.81,54.0,52.49,15.78,2171.0,19121.0,0.048,51.85,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,153806.5,18.38,63.17,4015.026
208594,POL,Europe,Poland,2021-12-27,4055921.0,5029.0,12349.143,94368.0,38.0,406.857,101761.456,126.176,309.835,2367.656,0.953,10.208,0.76,,,21109.0,529.616,,,,,,,,,77903.0,2.034,0.1585,6.3,tests performed,,,,,,89824.0,,,,,2254.0,18729.0,0.047,51.85,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208595,POL,Europe,Poland,2021-12-28,4065764.0,9843.0,11783.0,94917.0,549.0,408.429,102008.413,246.957,295.631,2381.43,13.774,10.247,0.78,,,21283.0,533.982,,,,,,,,,78793.0,2.057,0.1495,6.7,tests performed,46549512.0,21589717.0,20984699.0,6560576.0,,95836.0,116.79,54.17,52.65,16.46,2404.0,18746.0,0.047,51.85,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208596,POL,Europe,Poland,2021-12-29,4081335.0,15571.0,11433.0,95711.0,794.0,411.143,102399.083,390.67,286.849,2401.351,19.921,10.315,0.81,,,20822.0,522.416,,,,,,,,,79683.0,2.08,0.1434,7.0,tests performed,,,,,,100222.0,,,,,2515.0,18826.0,0.047,51.85,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208597,POL,Europe,Poland,2021-12-30,4095660.0,14325.0,11028.571,96420.0,709.0,424.429,102758.492,359.409,276.703,2419.14,17.789,10.649,0.83,,,20433.0,512.656,,,,,27906302.0,,728.477,,80573.0,2.103,0.1369,7.3,tests performed,46962321.0,21668667.0,21042850.0,6847727.0,,116528.0,117.83,54.37,52.8,17.18,2924.0,21213.0,0.053,48.15,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208598,POL,Europe,Poland,2021-12-31,4109261.0,13601.0,10772.714,97058.0,638.0,430.429,103099.735,341.244,270.283,2435.147,16.007,10.799,0.86,,,19936.0,500.186,,,,,,,,,81194.0,2.12,0.1327,7.5,tests performed,46987401.0,21673668.0,21046400.0,6865164.0,25080.0,118782.0,117.89,54.38,52.8,17.22,2980.0,21859.0,0.055,44.44,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208599,POL,Europe,Poland,2022-01-01,4121293.0,12032.0,10950.429,97563.0,505.0,464.143,103401.614,301.878,274.742,2447.817,12.67,11.645,0.88,,,19408.0,486.939,,,,,,,,,81814.0,2.136,0.1339,7.5,tests performed,46989488.0,21674039.0,21046692.0,6866619.0,2087.0,118902.0,117.89,54.38,52.81,17.23,2983.0,21843.0,0.055,44.44,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208600,POL,Europe,Poland,2022-01-02,4128472.0,7179.0,11082.857,97596.0,33.0,466.571,103581.732,180.118,278.065,2448.645,0.828,11.706,0.9,,,19135.0,480.09,,,,,,,,,82435.0,2.152,0.1345,7.4,tests performed,47005555.0,21677758.0,21049453.0,6876797.0,16067.0,121078.0,117.94,54.39,52.81,17.25,3038.0,22306.0,0.056,48.15,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,158670.5,18.76,56.06,3980.9802
208601,POL,Europe,Poland,2022-01-03,4134894.0,6422.0,11281.857,97605.0,9.0,462.429,103742.857,161.125,283.057,2448.871,0.226,11.602,0.93,,,19493.0,489.072,,,,,,,,,83055.0,2.168,0.1359,7.4,tests performed,47167673.0,21700180.0,21075266.0,6994209.0,162118.0,116273.0,118.34,54.44,52.88,17.55,2917.0,20645.0,0.052,48.15,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208602,POL,Europe,Poland,2022-01-04,4146564.0,11670.0,11542.857,98038.0,433.0,445.857,104035.653,292.796,289.606,2459.735,10.864,11.186,0.97,,,19636.0,492.659,,,,,,,,,83676.0,2.184,0.138,7.2,tests performed,47448217.0,21743816.0,21113044.0,7198423.0,280544.0,128386.0,119.05,54.55,52.97,18.06,3221.0,22014.0,0.055,48.15,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208603,POL,Europe,Poland,2022-01-05,4163760.0,17196.0,11775.0,98670.0,632.0,422.714,104467.094,431.441,295.43,2475.591,15.857,10.606,0.99,,,19264.0,483.326,,,,,,,,,84296.0,2.2,0.1397,7.2,tests performed,47740564.0,21784310.0,21148641.0,7419284.0,292347.0,140664.0,119.78,54.66,53.06,18.61,3529.0,22160.0,0.056,48.15,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208604,POL,Europe,Poland,2022-01-06,4180336.0,16576.0,12096.571,99316.0,646.0,413.714,104882.979,415.885,303.498,2491.799,16.208,10.38,0.99,,,18748.0,470.38,,,,,28500721.0,,743.994,,84917.0,2.217,0.1425,7.0,tests performed,47775010.0,21789739.0,21153724.0,7444343.0,34446.0,116098.0,119.87,54.67,53.07,18.68,2913.0,17296.0,0.043,48.15,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208605,POL,Europe,Poland,2022-01-07,4192238.0,11902.0,11853.857,99433.0,117.0,339.286,105181.596,298.616,297.409,2494.735,2.935,8.513,0.98,,,18439.0,462.627,,,,,,,,,85324.0,2.227,0.1389,7.2,tests performed,48002829.0,21819293.0,21194976.0,7605198.0,227819.0,145061.0,120.44,54.74,53.18,19.08,3640.0,20804.0,0.052,48.15,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208606,POL,Europe,Poland,2022-01-08,4203138.0,10900.0,11692.143,99725.0,292.0,308.857,105455.072,273.477,293.351,2502.061,7.326,7.749,1.0,,,18286.0,458.789,,,,,,,,,85731.0,2.238,0.1364,7.3,tests performed,48179792.0,21842425.0,21228309.0,7721118.0,176963.0,170043.0,120.88,54.8,53.26,19.37,4266.0,24055.0,0.06,48.15,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208607,POL,Europe,Poland,2022-01-09,4214244.0,11106.0,12253.143,99747.0,22.0,307.286,105733.717,278.645,307.427,2502.613,0.552,7.71,1.03,,,18063.0,453.194,,,,,,,,,86139.0,2.249,0.1422,7.0,tests performed,48215692.0,21846931.0,21240294.0,7744938.0,35900.0,172877.0,120.97,54.81,53.29,19.43,4337.0,24168.0,0.061,48.15,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,161672.4,18.92,33.36,4056.2969
208608,POL,Europe,Poland,2022-01-10,4222029.0,7785.0,12447.857,99766.0,19.0,308.714,105929.04,195.323,312.312,2503.09,0.477,7.746,1.06,,,18160.0,455.627,,,,,,,,,86546.0,2.259,0.1438,7.0,tests performed,48394222.0,21868432.0,21276912.0,7868028.0,178530.0,175221.0,121.42,54.87,53.38,19.74,4396.0,24036.0,0.06,44.44,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208609,POL,Europe,Poland,2022-01-11,4233435.0,11406.0,12410.143,100259.0,493.0,317.286,106215.212,286.172,311.366,2515.459,12.369,7.961,1.08,,,18095.0,453.996,,,,,,,,,86953.0,2.27,0.1427,7.0,tests performed,48643742.0,21913582.0,21329145.0,8023619.0,249520.0,170789.0,122.05,54.98,53.51,20.13,4285.0,24252.0,0.061,44.44,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208610,POL,Europe,Poland,2022-01-12,4249608.0,16173.0,12264.0,100943.0,684.0,324.714,106620.986,405.774,307.699,2532.62,17.161,8.147,1.11,,,17155.0,430.412,,,,,,,,,87360.0,2.28,0.1404,7.1,tests performed,48893428.0,21946463.0,21371753.0,8202520.0,249686.0,164695.0,122.67,55.06,53.62,20.58,4132.0,23165.0,0.058,44.44,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208611,POL,Europe,Poland,2022-01-13,4266486.0,16878.0,12307.143,101424.0,481.0,301.143,107044.449,423.462,308.781,2544.688,12.068,7.556,1.15,,,16307.0,409.136,,,,,29115092.0,,760.032,,87767.0,2.291,0.1402,7.1,tests performed,49115019.0,21975695.0,21400739.0,8368987.0,221591.0,191430.0,123.23,55.14,53.69,21.0,4803.0,26565.0,0.067,44.44,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208612,POL,Europe,Poland,2022-01-14,4282533.0,16047.0,12899.286,101847.0,423.0,344.857,107447.061,402.613,323.638,2555.301,10.613,8.652,1.2,,,15656.0,392.803,,,,,,,,,92434.0,2.413,0.1395,7.2,tests performed,49362965.0,22010663.0,21424542.0,8562488.0,247946.0,194305.0,123.85,55.22,53.75,21.48,4875.0,27339.0,0.069,44.44,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208613,POL,Europe,Poland,2022-01-15,4299429.0,16896.0,13755.857,102276.0,429.0,364.429,107870.975,423.914,345.129,2566.064,10.763,9.143,1.25,,,15114.0,379.204,,,,,,,,,97100.0,2.535,0.1417,7.1,tests performed,,,,,,183012.0,,,,,4592.0,25709.0,0.065,44.44,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208614,POL,Europe,Poland,2022-01-16,4314096.0,14667.0,14264.571,102311.0,35.0,366.286,108238.965,367.989,357.892,2566.943,0.878,9.19,1.31,,,14519.0,364.276,,,,,,,,,101767.0,2.657,0.1402,7.1,tests performed,49558781.0,22034108.0,21434065.0,8720084.0,,191870.0,124.34,55.28,53.78,21.88,4814.0,26740.0,0.067,44.44,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,163444.31,18.93,19.67,4100.7534
208615,POL,Europe,Poland,2022-01-17,4324541.0,10445.0,14644.571,102315.0,4.0,364.143,108501.026,262.061,367.427,2567.043,0.1,9.136,1.38,,,14601.0,366.333,,,,,,,,,106433.0,2.778,0.1376,7.3,tests performed,49715916.0,22054191.0,21454689.0,8839133.0,157135.0,188813.0,124.74,55.33,53.83,22.18,4737.0,26537.0,0.067,44.44,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208616,POL,Europe,Poland,2022-01-18,4344193.0,19652.0,15822.571,102692.0,377.0,347.571,108994.086,493.061,396.982,2576.502,9.459,8.72,1.47,,,14398.0,361.24,,,,,,,,,111100.0,2.9,0.1424,7.0,tests performed,49904088.0,22077854.0,21484370.0,8976804.0,188172.0,180049.0,125.21,55.39,53.9,22.52,4517.0,23467.0,0.059,44.44,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208617,POL,Europe,Poland,2022-01-19,4374779.0,30586.0,17881.571,103067.0,375.0,303.429,109761.477,767.391,448.642,2585.91,9.409,7.613,1.55,,,14005.0,351.38,,,,,,,,,115767.0,3.022,0.1544,6.5,tests performed,,,,,,172555.0,,,,,4329.0,22354.0,0.056,44.44,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208618,POL,Europe,Poland,2022-01-20,4407614.0,32835.0,20161.143,103382.0,315.0,279.714,110585.294,823.817,505.835,2593.814,7.903,7.018,1.6,,,13770.0,345.484,,,,,29958124.0,,782.039,,120433.0,3.144,0.1674,6.0,tests performed,50298537.0,22128034.0,21541049.0,9269839.0,,169074.0,126.2,55.52,54.05,23.26,4242.0,21763.0,0.055,44.44,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208619,POL,Europe,Poland,2022-01-21,4444279.0,36665.0,23106.571,103630.0,248.0,254.714,111505.205,919.91,579.735,2600.036,6.222,6.391,1.63,,,13624.0,341.821,,,,,,,,,125673.0,3.281,0.1839,5.4,tests performed,50500491.0,22155003.0,21559669.0,9429669.0,201954.0,162504.0,126.7,55.59,54.09,23.66,4077.0,20620.0,0.052,44.44,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208620,POL,Europe,Poland,2022-01-22,4485155.0,40876.0,26532.286,103823.0,193.0,221.0,112530.767,1025.563,665.685,2604.878,4.842,5.545,1.64,,,13504.0,338.81,,,,,,,,,130912.0,3.417,0.2027,4.9,tests performed,50630585.0,22174493.0,21570109.0,9531842.0,130094.0,167102.0,127.03,55.63,54.12,23.92,4193.0,21730.0,0.055,44.44,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
208621,POL,Europe,Poland,2022-01-23,4519243.0,34088.0,29306.714,103848.0,25.0,219.571,113386.022,855.254,735.294,2605.505,0.627,5.509,1.61,,,13491.0,338.484,,,,,,,,,136152.0,3.554,0.2153,4.6,tests performed,50671742.0,22193408.0,21589637.0,9551125.0,41157.0,158994.0,127.13,55.68,54.17,23.96,3989.0,22757.0,0.057,44.44,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,164408.4,18.84,10.67,4124.942
208622,POL,Europe,Poland,2022-01-24,4548343.0,29100.0,31971.714,103850.0,2.0,219.286,114116.129,730.108,802.158,2605.555,0.05,5.502,1.58,,,13675.0,343.1,,,,,,,,,141391.0,3.691,0.2262,4.4,tests performed,50795046.0,22209910.0,21608106.0,9641589.0,123304.0,154161.0,127.44,55.72,54.21,24.19,3868.0,22246.0,0.056,44.44,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,39857144.0,,,,
